details,detail,0.0041408454,1315
details,detailed.,0.0041408454,1315
details,detailing,0.0041408454,1315
details,Moulding,0.0041408454,1315
display,display,0.0025285923,803
doors,DOORS,0.0108228789,3437
doors,doorframe,0.0108228789,3437
doors,doorhandles,0.0108228789,3437
doors,doorsills,0.0108228789,3437
doors,doorstep,0.0108228789,3437
doors,doorway,0.0108228789,3437
engine,Engine,0.0312657447,9929
engine,Hemi,0.0312657447,9929
engine,turbo,0.0312657447,9929
engine,V8,0.0312657447,9929
engine,V6,0.0312657447,9929
engine,"engien,",0.0312657447,9929
engine,engin,0.0312657447,9929
engine,piston,0.0312657447,9929
engine,powetrain.,0.0312657447,9929
engine,powerful,0.0312657447,9929
exhaust,emissions,0.0024845073,789
exhaust,Emission,0.0024845073,789
exhaust,Exhaust,0.0024845073,789
exhaust,Muffler,0.0024845073,789
exterior,Exterior,0.0082564994,2622
exterior,Grill,0.0082564994,2622
exterior,grille,0.0082564994,2622
features,features,0.028016047,8897
features,equipped,0.028016047,8897
features,equipted,0.028016047,8897
features,feature,0.028016047,8897
features,gadget,0.028016047,8897
features,gizmo,0.028016047,8897
features,extras,0.028016047,8897
features,packages,0.028016047,8897
features,Addons,0.028016047,8897
features,fixture,0.028016047,8897
features,goodies,0.028016047,8897
features,option,0.028016047,8897
features,seats,0.028016047,8897
feel,feel,0.0202224405,6422
feel,feeling,0.0202224405,6422
feel,luxurioius,0.0202224405,6422
feel,luxurious,0.0202224405,6422
feel,hesistant,0.0202224405,6422
feel,hesistent,0.0202224405,6422
feel,hesitancy,0.0202224405,6422
feel,hesitant,0.0202224405,6422
feel,Idle,0.0202224405,6422
feel,jerk,0.0202224405,6422
feel,jolt,0.0202224405,6422
feel,jolt.,0.0202224405,6422
feel,Vibrate,0.0202224405,6422
feel,Vibrates,0.0202224405,6422
feel,Vibrating,0.0202224405,6422
feel,shake,0.0202224405,6422
feel,shakey,0.0202224405,6422
feel,shaky,0.0202224405,6422
feel,shudder,0.0202224405,6422
feel,stutter,0.0202224405,6422
feel,vibrating,0.0202224405,6422
feel,vibration,0.0202224405,6422
finish,finish,0.0068300333,2169
finish,paint,0.0068300333,2169
finish,coating,0.0068300333,2169
finish,Coat,0.0068300333,2169
finish,Lacquer,0.0068300333,2169
finish,PAINTED,0.0068300333,2169
finish,Tricoat,0.0068300333,2169
floor,CARPET,0.0035834845,1138
floor,CARPETING,0.0035834845,1138
floor,Floor,0.0035834845,1138
floor,carpeted,0.0035834845,1138
floor,mat,0.0035834845,1138
floor,mats,0.0035834845,1138
floor,matting,0.0035834845,1138
fuel,fuel,0.0350759522,11139
fuel,Ethanol,0.0350759522,11139
fuel,GAS,0.0350759522,11139
fuel,ethenol,0.0350759522,11139
fuel,petrol,0.0350759522,11139
fuel,petroleum,0.0350759522,11139
fuel,gasolina.,0.0350759522,11139
fuel,gasoline,0.0350759522,11139
fun,Fun,0.0021066354,669
fun,Funtodrive,0.0021066354,669
gauges,Dial,0.0052272269,1660
gauges,dial,0.0052272269,1660
gauges,GAUGE,0.0052272269,1660
gauges,Instrument,0.0052272269,1660
gauges,Instrumentation,0.0052272269,1660
gauges,Odometer,0.0052272269,1660
gauges,Speedometer,0.0052272269,1660
gauges,Tach,0.0052272269,1660
gauges,Tachometer,0.0052272269,1660
gauges,altimeter,0.0052272269,1660
gauges,gage,0.0052272269,1660
gauges,guage,0.0052272269,1660
gauges,indicator,0.0052272269,1660
gauges,odometer,0.0052272269,1660
gauges,tuner/gauge,0.0052272269,1660
gears,gears,0.0049595677,1575
gears,GEAR,0.0049595677,1575
gears,Gearbox,0.0049595677,1575
gears,gearset,0.0049595677,1575
gears,gearshift,0.0049595677,1575
glovebox,Glove,0.0014012747,445
glovebox,Glovebox,0.0014012747,445
handling,cornered,0.0232611598,7387
handling,handling,0.0232611598,7387
handling,cornerning,0.0232611598,7387
handling,corners,0.0232611598,7387
handling,driveability-,0.0232611598,7387
handling,drivable,0.0232611598,7387
handling,undrivable,0.0232611598,7387
handling,undriveable,0.0232611598,7387
handling,Roadholding,0.0232611598,7387
handling,Stability,0.0232611598,7387
handling,Stable,0.0232611598,7387
handling,Maneuvering,0.0232611598,7387
handling,Maneuver,0.0232611598,7387
handling,Manuever,0.0232611598,7387
handling,Turning,0.0232611598,7387
handling,Turning.,0.0232611598,7387
handling,Turns,0.0232611598,7387
handling,turnablity,0.0232611598,7387
highway,Highway,0.0139277257,4423
highway,expressway,0.0139277257,4423
highway,expway.,0.0139277257,4423
highway,expwy.,0.0139277257,4423
highway,freeway,0.0139277257,4423
highway,fwy,0.0139277257,4423
holders,holder,0.0029285067,930
infotainment,entertainment,0.0017445083,554
infotainment,Infotainment,0.0017445083,554
infotainment,entertain,0.0017445083,554
infotainment,entertained,0.0017445083,554
infotainment,entertained.,0.0017445083,554
infotainment,entertaining,0.0017445083,554
infotainment,multimedia,0.0017445083,554
infotainment,television,0.0017445083,554
interior,cab,0.0350098247,11118
interior,cabin,0.0350098247,11118
interior,cockpit,0.0350098247,11118
interior,Interior,0.0350098247,11118
interior,inside,0.0350098247,11118
issues,issues,0.042715261,13565
issues,malfunctions,0.042715261,13565
issues,Issue,0.042715261,13565
issues,PROBLEM,0.042715261,13565
issues,nonissue,0.042715261,13565
issues,repairs,0.042715261,13565
issues,leak,0.042715261,13565
issues,repairs,0.042715261,13565
issues,repair,0.042715261,13565
issues,Corrosion,0.042715261,13565
issues,corrode,0.042715261,13565
issues,issues,0.042715261,13565
issues,tarnished,0.042715261,13565
issues,tarnishing,0.042715261,13565
lights,HID,0.0145354696,4616
lights,HIDs,0.0145354696,4616
lights,Autoheadlights,0.0145354696,4616
lights,Autolamps,0.0145354696,4616
lights,Autolights,0.0145354696,4616
lights,Backlight,0.0145354696,4616
lights,Backlighting,0.0145354696,4616
lights,Blinker,0.0145354696,4616
lights,Bulb,0.0145354696,4616
lights,HEADLIGHT,0.0145354696,4616
lights,Halogen,0.0145354696,4616
lights,Halogens,0.0145354696,4616
lights,Headlamp,0.0145354696,4616
lights,"Illumination,",0.0145354696,4616
lights,LED,0.0145354696,4616
lights,LEDs,0.0145354696,4616
lights,LIGHT,0.0145354696,4616
lights,Lamp,0.0145354696,4616
lights,Lighting,0.0145354696,4616
lights,Lights,0.0145354696,4616
lights,Taillamps,0.0145354696,4616
lights,Taillights,0.0145354696,4616
lights,backlight,0.0145354696,4616
lights,beam,0.0145354696,4616
lights,brakelight,0.0145354696,4616
lights,brights,0.0145354696,4616
lights,dashlight,0.0145354696,4616
lights,foglamp,0.0145354696,4616
lights,foglight,0.0145354696,4616
lights,headlight.,0.0145354696,4616
lights,illuminate,0.0145354696,4616
lights,illuminated,0.0145354696,4616
lights,illuminates,0.0145354696,4616
lights,illuminating,0.0145354696,4616
lights,illumination,0.0145354696,4616
locks,entry,0.0087508817,2779
locks,entrace.,0.0087508817,2779
locks,entrance,0.0087508817,2779
locks,entree,0.0087508817,2779
locks,entries,0.0087508817,2779
locks,key,0.0087508817,2779
locks,keyless,0.0087508817,2779
locks,FOB,0.0087508817,2779
locks,Keypad,0.0087508817,2779
locks,locks,0.0087508817,2779
locks,MyKey,0.0087508817,2779
locks,Smartkey,0.0087508817,2779
locks,autokey,0.0087508817,2779
locks,lock,0.0087508817,2779
locks,Unlock,0.0087508817,2779
locks,Unlocks/locks,0.0087508817,2779
locks,locksout,0.0087508817,2779
looks,Appearance,0.0367606308,11674
looks,chickmagnet,0.0367606308,11674
looks,design,0.0367606308,11674
looks,gorgeous,0.0367606308,11674
looks,ugly,0.0367606308,11674
looks,Cosmetic,0.0367606308,11674
looks,Cosmetically,0.0367606308,11674
looks,Looks,0.0367606308,11674
looks,STYLE,0.0367606308,11674
looks,STYLING,0.0367606308,11674
looks,STYLISH,0.0367606308,11674
looks,Shape,0.0367606308,11674
looks,Sleek,0.0367606308,11674
looks,Streamline,0.0367606308,11674
looks,Style,0.0367606308,11674
looks,Stylish,0.0367606308,11674
looks,aerodynamic,0.0367606308,11674
looks,appearance,0.0367606308,11674
looks,attractive,0.0367606308,11674
looks,beautiful,0.0367606308,11674
looks,beauty,0.0367606308,11674
looks,bodystyle,0.0367606308,11674
looks,easy-on-the-eyes,0.0367606308,11674
looks,goodlooking,0.0367606308,11674
looks,gorgeous,0.0367606308,11674
looks,image,0.0367606308,11674
looks,syling,0.0367606308,11674
looks,syling.,0.0367606308,11674
looks,sytling,0.0367606308,11674
looks,ugly,0.0367606308,11674
maintenance,maintenance,0.002959996,940
maintenance,Maint,0.002959996,940
maintenance,Maintain,0.002959996,940
maintenance,Maintence,0.002959996,940
maintenance,highmaintenance,0.002959996,940
maintenance,lowmaintenance,0.002959996,940
maintenance,maintaining,0.002959996,940
maintenance,maintance,0.002959996,940
maintenance,service,0.002959996,940
materials,Chrome 1,0.0192273781,6106
materials,Leather,0.0192273781,6106
materials,Naugahyde,0.0192273781,6106
materials,cloth,0.0192273781,6106
materials,leatherette,0.0192273781,6106
materials,material,0.0192273781,6106
materials,metal,0.0192273781,6106
materials,plastic,0.0192273781,6106
materials,plastiwood,0.0192273781,6106
materials,platinum,0.0192273781,6106
materials,wood,0.0192273781,6106
materials,glass,0.0192273781,6106
materials,Rubber,0.0192273781,6106
materials,Steel,0.0192273781,6106
materials,Suede,0.0192273781,6106
materials,Upholstery,0.0192273781,6106
materials,Vinyl,0.0192273781,6106
materials,alloy,0.0192273781,6106
materials,fabric,0.0192273781,6106
materials,foam,0.0192273781,6106
materials,hardplastic,0.0192273781,6106
materials,heatingwood.,0.0192273781,6106
materials,leatherette,0.0192273781,6106
materials,nylon,0.0192273781,6106
materials,polyester,0.0192273781,6106
materials,synthentic,0.0192273781,6106
materials,synthetic,0.0192273781,6106
mileage,mileage,0.0231540961,7353
mileage,MILAGE,0.0231540961,7353
mileage,gasmileage,0.0231540961,7353
motor,motors,0.0024813583,788
motor,MOTOR,0.0024813583,788
mpg,MPG,0.0380139057,12072
mpg,city,0.0380139057,12072
mpg,HGW,0.0380139057,12072
mpg,HGWY,0.0380139057,12072
mpg,HWY,0.0380139057,12072
mpg,gallon,0.0380139057,12072
navigation,GPS,0.014837767,4712
navigation,Garmin,0.014837767,4712
navigation,Latitude,0.014837767,4712
navigation,Lattitude,0.014837767,4712
navigation,navigate,0.014837767,4712
navigation,Garman,0.014837767,4712
navigation,NAVIGATION,0.014837767,4712
navigation,Nav,0.014837767,4712
noise,beep,0.0316719569,10058
noise,beeped,0.0316719569,10058
noise,beeper,0.0316719569,10058
noise,noise,0.0316719569,10058
noise,bell,0.0316719569,10058
noise,Beeping,0.0316719569,10058
noise,chime,0.0316719569,10058
noise,ringing,0.0316719569,10058
noise,noisy,0.0316719569,10058
noise,quiet,0.0316719569,10058
noise,Loud,0.0316719569,10058
noise,Louder,0.0316719569,10058
noise,NOISY,0.0316719569,10058
noise,Quieter,0.0316719569,10058
noise,Quietest,0.0316719569,10058
noise,Quietness,0.0316719569,100588
noise,Roadnoise,0.0316719569,10058
noise,WHINES,0.0316719569,10058
noise,WHINING,0.0316719569,10058
noise,clang,0.0316719569,10058
noise,clanging,0.0316719569,10058
noise,clangs,0.0316719569,10058
noise,clanking,0.0316719569,10058
noise,clanky,0.0316719569,10058
noise,clicking,0.0316719569,10058
noise,clicks,0.0316719569,10058
noise,clinking,0.0316719569,10058
noise,creaking,0.0316719569,10058
noise,creaks,0.0316719569,10058
noise,creaks.,0.0316719569,10058
noise,groaned,0.0316719569,10058
noise,groaning,0.0316719569,10058
noise,groan,0.0316719569,10058
noise,knock,0.0316719569,10058
noise,rattle,0.0316719569,10058
noise,rattling,0.0316719569,10058
noise,soundproof,0.0316719569,10058
oil,oil,0.0052051844,1653
oil,Penzoil,0.0052051844,1653
oil,dipstick,0.0052051844,1653
onstar,OnStar,0.0026104645,829
onstar,Star,0.0026104645,829
onstar,UConnect,0.0026104645,829
performance,Performance,0.0032874849,1044
performance,Performs,0.0032874849,1044
performance,outperform,0.0032874849,1044
performance,outperformed,0.0032874849,1044
performance,outperforms,0.0032874849,1044
performance,sluggish,0.0032874849,1044
power,Power,0.009660923,3068
power,PWR ,0.009660923,3068
power,Powerhouse,0.009660923,3068
power,underpowered,0.009660923,3068
power,HORSEPOWER,0.009660923,3068
power,HP,0.009660923,3068
power,HPs,0.009660923,3068
power,Horses,0.009660923,3068
power,Powerful,0.009660923,3068
quality,Quality,0.0139749597,4438
quality,Workmanship,0.0139749597,4438
quality,crafted,0.0139749597,4438
quality,precision,0.0139749597,4438
quality,quailty,0.0139749597,4438
quality,quality,0.0139749597,4438
radio,Radio,0.0291811518,9267
radio,SIRIUS,0.0291811518,9267
radio,audio,0.0291811518,9267
radio,media,0.0291811518,9267
radio,Acoustic,0.0291811518,9267
radio,CD,0.0291811518,9267
radio,DVD,0.0291811518,9267
radio,MP3,0.0291811518,9267
radio,Panasonic,0.0291811518,9267
radio,Pandora,0.0291811518,9267
radio,STEREO,0.0291811518,9267
radio,Satelite,0.0291811518,9267
radio,Satelite.,0.0291811518,9267
radio,Satelitte,0.0291811518,9267
radio,Satellite,0.0291811518,9267
radio,XM,0.0291811518,9267
radio,cassette,0.0291811518,9267
radio,cd,0.0291811518,9267
radio,channel,0.0291811518,9267
radio,iPod,0.0291811518,9267
radio,soundtrack,0.0291811518,9267
reliability,Durability,0.0093460298,2968
reliability,durable,0.0093460298,2968
reliability,reliability,0.0093460298,2968
reliability,reliable,0.0093460298,2968
reliability,UNRELIABLE,0.0093460298,2968
reliability,dependability,0.0093460298,2968
reliability,dependable,0.0093460298,2968
responsiveness,responsiveness,0.0025034008,795
responsiveness,Zip,0.0025034008,795
responsiveness,Zippyness,0.0025034008,795
responsiveness,responsive,0.0025034008,795
responsiveness,Responds,0.0025034008,795
responsiveness,Responsive,0.0025034008,795
ride,Rides,0.0228423519,7254
ride,ride,0.0228423519,7254
ride,Drive,0.0228423519,7254
ride,Road,0.0228423519,7254
ride,roughriding,0.0228423519,7254
ride,smoothriding,0.0228423519,7254
roof,solar,0.0088516475,2811
roof,Moonroof,0.0088516475,2811
roof,moon,0.0088516475,2811
roof,sunroof,0.0088516475,2811
roof,Hardtop,0.0088516475,2811
roof,Ragtop,0.0088516475,2811
roof,Roofline,0.0088516475,2811
roof,Topless,0.0088516475,2811
roof,ceiling,0.0088516475,2811
roof,dualsunroof,0.0088516475,2811
roof,skywindow).,0.0088516475,2811
roof,skylight,0.0088516475,2811
room,TIGHTNESS,0.0254465185,8081
room,headroom,0.0254465185,8081
room,roomier,0.0254465185,8081
room,spacious,0.0254465185,8081
room,spaciousness,0.0254465185,8081
room,legroom,0.0254465185,8081
room,roomy,0.0254465185,8081
room,Footwell,0.0254465185,8081
room,Roomier,0.0254465185,8081
room,Roominess,0.0254465185,8081
room,SPACE,0.0254465185,8081
room,claustrophic,0.0254465185,8081
room,cramped,0.0254465185,8081
safety,lanechange,0.0068363311,2171
safety,safety,0.0068363311,2171
safety,airbag,0.0068363311,2171
safety,restraints,0.0068363311,2171
safety,seatbelt,0.0068363311,2171
safety,UNSAFE,0.0068363311,2171
safety,danger,0.0068363311,2171
safety,dangerous,0.0068363311,2171
screen,screen,0.0045942916,1459
screen,Touchscreen,0.0045942916,1459
screen,Touchpad,0.0045942916,1459
screen,onscreen,0.0045942916,1459
seats,bucket,0.0504742291,16029
seats,seat,0.0504742291,16029
seats,ARMREST,0.0504742291,16029
seats,Backseat,0.0504742291,16029
seats,Backseats,0.0504742291,16029
seats,Childseat,0.0504742291,16029
seats,HEADREST,0.0504742291,16029
seats,Lumbar,0.0504742291,16029
seats,benches,0.0504742291,16029
seats,benchseat,0.0504742291,16029
seats,bucket,0.0504742291,16029
seats,bucketseat,0.0504742291,16029
seats,cabinseats,0.0504742291,16029
seats,captainchair,0.0504742291,16029
seats,carseat,0.0504742291,16029
seats,chairheight,0.0504742291,16029
seats,chairs,0.0504742291,16029
sensors,sensor,0.0026293581,835
sensors,SENSORS,0.0026293581,835
sensors,backup,0.0026293581,835
size,size,0.0050823761,1614
size,sized,0.0050823761,1614
snow,snow,0.005224078,1659
snow,Snowy,0.005224078,1659
snow,ice,0.005224078,1659
snow,"icestorm,",0.005224078,1659
snow,icy,0.005224078,1659
snow,icing,0.005224078,1659
snow,icey,0.005224078,1659
snow,rainsnow,0.005224078,1659
snow,snowstorm,0.005224078,1659
speakers,subwoofer,0.0034732719,1103
speakers,speakers,0.0034732719,1103
speakers,BOSE,0.0034732719,1103
speakers,Bass,0.0034732719,1103
speakers,Boise,0.0034732719,1103
speakers,Bose,0.0034732719,1103
speakers,Speaker,0.0034732719,1103
speakers,boombox).,0.0034732719,1103
steering,steer,0.0114715588,3643
steering,steering,0.0114715588,3643
steering,Steers,0.0114715588,3643
storage,Cuddyholes,0.021173418,6724
storage,cargo,0.021173418,6724
storage,trunk,0.021173418,6724
storage,Luggage,0.021173418,6724
storage,Storage,0.021173418,6724
storage,Stow,0.021173418,6724
storage,Stowing,0.021173418,6724
storage,Trunk,0.021173418,6724
storage,baggage,0.021173418,6724
storage,bin,0.021173418,6724
storage,compartment,0.021173418,6724
storage,crannies,0.021173418,6724
storage,cranny,0.021173418,6724
storage,cubbie,0.021173418,6724
storage,nook,0.021173418,6724
storage,pockets,0.021173418,6724
storage,storage,0.021173418,6724
storage,suitcase,0.021173418,6724
suspension,suspension,0.0044273982,1406
suspension,shocks,0.0044273982,1406
suspension,suspended,0.0044273982,1406
sync,Sync,0.0046037384,1462
sync,Synch,0.0046037384,1462
sync,Syncing,0.0046037384,1462
sync,Syncs,0.0046037384,1462
technology,Technology,0.0061970979,1968
technology,Tech,0.0061970979,1968
technology,techo,0.0061970979,1968
technology,techonologically,0.0061970979,1968
technology,techs,0.0061970979,1968
technology,techy,0.0061970979,1968
tires,tires,0.0313854041,9967
tires,tyres,0.0313854041,9967
tires,wheel,0.0313854041,9967
tires,wheels,0.0313854041,9967
tires,Bridgestone,0.0313854041,9967
tires,Dunlap.,0.0313854041,9967
tires,Dunlop,0.0313854041,9967
tires,Firestone,0.0313854041,9967
tires,GoodYear,0.0313854041,9967
tires,Goodrich,0.0313854041,9967
tires,Michelen,0.0313854041,9967
tires,Michelin,0.0313854041,9967
tires,Pirelli,0.0313854041,9967
tires,Pirrelli,0.0313854041,9967
tires,RIM,0.0313854041,9967
tires,Tire,0.0313854041,9967
tires,Tyre,0.0313854041,9967
tires,Wheelwell,0.0313854041,9967
tires,XRadial,0.0313854041,9967
tires,blowout,0.0313854041,9967
tires,deflate,0.0313854041,9967
tires,deflated,0.0313854041,9967
tires,hub,0.0313854041,9967
tires,hubcap,0.0313854041,9967
tires,rims,0.0313854041,9967
tires,spare,0.0313854041,9967
tires,whitewall,0.0313854041,9967
towing,tow,0.0023805925,756
towing,towing,0.0023805925,756
towing,Hauled,0.0023805925,756
towing,Hauler,0.0023805925,756
towing,Hauling,0.0023805925,756
towing,Hauls,0.0023805925,756
towing,hitch,0.0023805925,756
towing,towing,0.0023805925,756
transmission,clutch,0.0208648227,6626
transmission,DualClutch,0.0208648227,6626
transmission,Clutching,0.0208648227,6626
transmission,clucth,0.0208648227,6626
transmission,shifter,0.0208648227,6626
transmission,Transmission,0.0208648227,6626
transmission,stick,0.0208648227,6626
transmission,Tran.,0.0208648227,6626
transmission,Trani,0.0208648227,6626
transmission,Tranmision,0.0208648227,6626
transmission,Tranmission,0.0208648227,6626
transmission,Tranny,0.0208648227,6626
transmission,Trans,0.0208648227,6626
transmission,speedtransmission,0.0208648227,6626
visibility,view,0.0093649234,2974
visibility,blind,0.0093649234,2974
visibility,blindspot,0.0093649234,2974
visibility,Panoramic,0.0093649234,2974
visibility,Vision,0.0093649234,2974
visibility,blindzone,0.0093649234,2974
visibility,blind.,0.0093649234,2974
visibility,blinded,0.0093649234,2974
visibility,blinding,0.0093649234,2974
warranty,Warranty,0.0092137747,2926
warranty,GUARANTEE,0.0092137747,2926
warranty,Warenty,0.0092137747,2926
warranty,Warranties,0.0092137747,2926
warranty,coverage,0.0092137747,2926
warranty,covered,0.0092137747,2926
warranty,cover;,0.0092137747,2926
windows,window,0.0105678154,3356
windows,windshield,0.0105678154,3356
windows,wiper,0.0105678154,3356
windows,Autowindow,0.0105678154,3356
windows,Sunglass,0.0105678154,3356
